Time,Date,Month,Year,Max_req,Shortage,Drawal,Od,Max_od,Eneryg,Energy_met
2021-12-14,14.0,12.0,2021.0,7859.0,0.0,72.6,0.5,932.0,0.0,164.8
2021-12-15,15.0,12.0,2021.0,8051.0,0.0,77.8,0.0,585.0,0.0,166.4
2021-12-16,16.0,12.0,2021.0,8225.0,0.0,76.5,-0.1,455.0,0.0,166.7
2021-12-17,17.0,12.0,2021.0,8336.0,0.0,78.9,0.8,341.0,0.0,166.3
2021-12-18,18.0,12.0,2021.0,8280.0,0.0,78.0,-0.3,314.0,0.0,163.4
2021-12-19,19.0,12.0,2021.0,8405.0,0.0,69.5,1.0,563.0,0.0,160.4
2021-12-20,20.0,12.0,2021.0,8554.0,0.0,71.2,1.3,408.0,0.0,165.8
2021-12-21,21.0,12.0,2021.0,8664.0,0.0,76.6,0.2,470.0,0.0,167.3
2021-12-22,22.0,12.0,2021.0,8851.0,0.0,77.8,-0.1,391.0,0.0,168.8
2021-12-24,24.0,12.0,2021.0,9012.0,0.0,78.2,0.6,446.0,0.0,172.6
2021-12-25,25.0,12.0,2021.0,9187.0,0.0,78.4,-0.1,341.0,0.0,171.3
2021-12-26,26.0,12.0,2021.0,9004.0,0.0,76.1,-0.8,222.0,0.0,167.8
2021-12-27,27.0,12.0,2021.0,9230.0,0.0,72.9,0.8,485.0,0.0,175.3
2021-12-28,28.0,12.0,2021.0,9363.0,0.0,76.6,-0.1,805.0,0.0,178.4
2021-12-29,29.0,12.0,2021.0,9462.0,0.0,82.9,0.3,371.0,0.0,179.3
2021-12-30,30.0,12.0,2021.0,9206.0,0.0,74.2,0.1,493.0,0.0,174.9
2021-12-31,31.0,12.0,2021.0,9003.0,0.0,73.6,0.9,706.0,0.0,175.6
2022-01-01,1.0,1.0,2022.0,9242.0,0.0,67.4,-0.1,440.0,0.0,170.7
2022-01-02,2.0,1.0,2022.0,8910.0,0.0,69.1,-1.5,397.0,0.0,169.7
2022-01-03,3.0,1.0,2022.0,9259.0,0.0,73.7,0.5,350.0,0.0,177.0
2022-01-04,4.0,1.0,2022.0,9235.0,0.0,71.2,0.2,436.0,0.0,177.5
2022-01-05,5.0,1.0,2022.0,9360.0,0.0,76.1,-0.4,387.0,0.0,179.3
2022-01-06,6.0,1.0,2022.0,9617.0,0.0,86.3,0.7,636.0,0.0,182.9
2022-01-07,7.0,1.0,2022.0,9652.0,0.0,78.2,0.2,840.0,0.0,183.5
2022-01-08,8.0,1.0,2022.0,9398.0,0.0,74.5,0.2,555.0,0.0,180.8
2022-01-09,9.0,1.0,2022.0,9729.0,0.0,83.7,0.5,463.0,0.0,182.1
2022-01-10,10.0,1.0,2022.0,10038.0,0.0,84.2,0.9,540.0,0.0,185.9
2022-01-11,11.0,1.0,2022.0,10116.0,0.0,86.8,0.9,403.0,0.0,188.9
2022-01-12,12.0,1.0,2022.0,10119.0,0.0,94.5,1.4,625.0,1.02,187.3
2022-01-13,13.0,1.0,2022.0,9185.0,0.0,81.7,-0.7,453.0,0.0,175.9
2022-01-15,15.0,1.0,2022.0,8512.0,0.0,63.0,0.2,414.0,0.0,157.7
2022-01-16,16.0,1.0,2022.0,8119.0,0.0,51.6,-0.3,424.0,0.0,152.8
2022-01-17,17.0,1.0,2022.0,8370.0,0.0,55.4,-0.3,568.0,0.0,164.1
2022-01-18,18.0,1.0,2022.0,8813.0,0.0,65.7,1.2,773.0,0.0,171.7
2022-01-19,19.0,1.0,2022.0,9006.0,0.0,71.2,1.4,660.0,0.0,174.9
2022-01-20,20.0,1.0,2022.0,9306.0,0.0,72.0,3.1,907.0,0.0,176.5
2022-01-21,21.0,1.0,2022.0,9505.0,0.0,78.4,2.0,883.0,0.0,183.6
2022-01-22,22.0,1.0,2022.0,9816.0,0.0,71.6,0.9,558.0,0.0,188.0
2022-01-23,23.0,1.0,2022.0,9972.0,0.0,68.6,0.9,438.0,0.0,186.9
2022-01-24,24.0,1.0,2022.0,10025.0,0.0,76.4,1.5,529.0,0.0,188.7
2022-01-25,25.0,1.0,2022.0,10012.0,0.0,82.1,1.8,485.0,0.21,190.1
2022-01-26,26.0,1.0,2022.0,9826.0,0.0,81.3,0.6,482.0,0.0,185.4
2022-01-27,27.0,1.0,2022.0,9567.0,0.0,73.8,1.0,600.0,0.0,184.7
2022-01-28,28.0,1.0,2022.0,9679.0,0.0,68.0,-0.1,552.0,0.0,186.8
2022-01-29,29.0,1.0,2022.0,10004.0,0.0,65.5,1.7,955.0,0.0,186.9
2022-01-30,30.0,1.0,2022.0,10014.0,0.0,86.6,0.7,539.0,0.0,184.2
2022-01-31,31.0,1.0,2022.0,10043.0,0.0,82.9,2.0,642.0,0.62,188.1
2022-02-01,1.0,2.0,2022.0,10095.0,0.0,71.1,1.6,972.0,0.0,190.9
2022-02-02,2.0,2.0,2022.0,10335.0,0.0,73.1,0.9,540.0,0.89,193.6
2022-02-03,3.0,2.0,2022.0,9583.0,500.0,47.5,9.1,1644.0,22.36,171.0
2022-02-04,4.0,2.0,2022.0,10386.0,850.0,54.2,8.2,1483.0,22.13,171.9
2022-02-05,5.0,2.0,2022.0,10896.0,1500.0,78.2,3.9,1566.0,4.3,193.9
2022-02-06,6.0,2.0,2022.0,11018.0,0.0,60.0,0.9,660.0,0.0,199.7
2022-02-07,7.0,2.0,2022.0,11342.0,0.0,60.5,2.2,1085.0,0.0,200.1
2022-02-08,8.0,2.0,2022.0,11154.0,0.0,59.3,1.9,831.0,1.09,199.6
2022-02-09,9.0,2.0,2022.0,10954.0,0.0,60.6,1.1,1195.0,0.0,202.9
2022-02-10,10.0,2.0,2022.0,10954.0,0.0,54.1,0.4,769.0,0.0,201.0
2022-02-11,11.0,2.0,2022.0,10732.0,0.0,55.1,1.5,1218.0,0.0,199.4
2022-02-12,12.0,2.0,2022.0,10501.0,500.0,56.0,1.8,920.0,9.66,190.9
2022-02-13,13.0,2.0,2022.0,10883.0,0.0,81.7,0.0,514.0,0.0,197.5
2022-02-14,14.0,2.0,2022.0,10603.0,0.0,65.5,2.6,1153.0,2.24,194.1
2022-02-15,15.0,2.0,2022.0,10628.0,1500.0,63.9,3.2,1708.0,8.38,189.7
2022-02-16,16.0,2.0,2022.0,10870.0,500.0,84.0,2.0,1140.0,1.52,203.0
2022-02-17,17.0,2.0,2022.0,10774.0,0.0,80.2,-0.3,370.0,0.0,202.9
2022-02-18,18.0,2.0,2022.0,10811.0,0.0,73.7,0.1,587.0,0.0,204.0
2022-02-19,19.0,2.0,2022.0,10208.0,0.0,71.2,1.1,620.0,0.0,201.5
2022-02-20,20.0,2.0,2022.0,10540.0,0.0,84.6,1.3,1110.0,0.0,200.2
2022-02-21,21.0,2.0,2022.0,10871.0,0.0,86.9,1.4,510.0,0.0,205.7
2022-02-22,22.0,2.0,2022.0,10638.0,0.0,92.2,4.3,1820.0,0.44,207.3
2022-02-23,23.0,2.0,2022.0,10943.0,450.0,81.4,0.2,566.0,0.26,212.4
2022-02-24,24.0,2.0,2022.0,11056.0,0.0,90.1,1.8,957.0,0.0,212.6
2022-02-25,25.0,2.0,2022.0,10880.0,0.0,99.9,-0.2,369.0,0.0,210.4
2022-02-26,26.0,2.0,2022.0,10997.0,0.0,90.8,-1.0,529.0,0.0,210.5
2022-02-27,27.0,2.0,2022.0,11043.0,0.0,78.3,0.7,595.0,0.0,206.2
2022-02-28,28.0,2.0,2022.0,10906.0,0.0,83.5,0.3,350.0,0.0,209.1
2022-03-01,1.0,3.0,2022.0,11058.0,0.0,84.1,-0.2,539.0,0.0,208.3
2022-03-02,2.0,3.0,2022.0,10943.0,0.0,76.4,0.1,516.0,0.0,208.4
2022-03-03,3.0,3.0,2022.0,11098.0,0.0,81.0,-0.8,656.0,0.0,211.5
2022-03-04,4.0,3.0,2022.0,10844.0,0.0,80.6,0.3,451.0,0.0,212.4
2022-03-05,5.0,3.0,2022.0,11093.0,0.0,90.8,1.6,623.0,0.0,213.4
2022-03-06,6.0,3.0,2022.0,11134.0,0.0,84.8,1.1,702.0,0.0,211.5
2022-03-07,7.0,3.0,2022.0,11212.0,0.0,94.1,2.8,1039.0,0.0,215.5
2022-03-08,8.0,3.0,2022.0,11339.0,0.0,112.3,1.5,538.0,0.0,220.2
2022-03-09,9.0,3.0,2022.0,11474.0,0.0,114.0,1.6,510.0,0.0,222.8
2022-03-10,10.0,3.0,2022.0,11724.0,0.0,108.3,0.2,427.0,0.0,224.6
2022-03-11,11.0,3.0,2022.0,11454.0,0.0,97.5,-0.5,439.0,0.0,222.3
2022-03-12,12.0,3.0,2022.0,10965.0,0.0,95.6,-0.1,500.0,0.0,216.2
2022-03-13,13.0,3.0,2022.0,11336.0,0.0,96.6,0.6,770.0,0.0,218.1
2022-03-14,14.0,3.0,2022.0,11751.0,0.0,105.5,0.5,664.0,0.0,222.8
2022-03-15,15.0,3.0,2022.0,11810.0,0.0,111.1,0.8,525.0,0.0,224.8
2022-03-16,16.0,3.0,2022.0,11776.0,0.0,110.4,2.0,836.0,0.0,226.0
2022-03-17,17.0,3.0,2022.0,11990.0,0.0,109.5,3.3,1059.0,0.52,228.3
2022-03-18,18.0,3.0,2022.0,11825.0,0.0,111.0,-0.7,562.0,0.04,224.9
2022-03-19,19.0,3.0,2022.0,11431.0,0.0,110.9,0.3,579.0,0.0,226.2
2022-03-20,20.0,3.0,2022.0,11428.0,0.0,104.9,-0.1,576.0,0.0,222.3
2022-03-21,21.0,3.0,2022.0,11428.0,0.0,105.7,-0.7,455.0,0.0,224.8
2022-03-22,22.0,3.0,2022.0,11233.0,0.0,93.0,1.8,876.0,3.5,217.6
2022-03-23,23.0,3.0,2022.0,11499.0,0.0,93.4,3.9,983.0,4.7,220.7
2022-03-24,24.0,3.0,2022.0,11566.0,0.0,102.5,3.4,712.0,0.0,226.9
2022-03-25,25.0,3.0,2022.0,11676.0,0.0,95.9,1.9,700.0,1.6,223.1
2022-03-26,26.0,3.0,2022.0,11845.0,0.0,102.3,1.7,493.0,0.2,227.8
2022-03-27,27.0,3.0,2022.0,11934.0,0.0,103.3,0.5,460.0,0.0,230.7
2022-03-28,28.0,3.0,2022.0,12032.0,0.0,107.9,1.8,702.0,0.0,234.6
2022-03-29,29.0,3.0,2022.0,11163.0,0.0,103.5,5.2,935.0,14.04,221.0
2022-03-30,30.0,3.0,2022.0,11161.0,799.0,96.0,6.0,1463.0,19.84,215.0
2022-03-31,31.0,3.0,2022.0,11556.0,694.0,96.0,5.9,1518.0,18.65,221.5
2022-04-03,3.0,4.0,2022.0,11448.0,0.0,83.2,3.3,870.0,9.16,214.5
2022-04-05,5.0,4.0,2022.0,11770.0,1000.0,82.8,3.4,943.0,13.47,218.7
2022-04-08,8.0,4.0,2022.0,12293.0,500.0,79.6,3.1,921.0,21.76,217.1
2022-04-09,9.0,4.0,2022.0,10909.0,612.0,82.1,-0.7,486.0,14.16,211.8
2022-04-10,10.0,4.0,2022.0,11042.0,836.0,83.2,0.4,512.0,20.68,207.4
2022-04-11,11.0,4.0,2022.0,11362.0,518.0,78.7,1.3,795.0,11.93,209.4
2022-04-12,12.0,4.0,2022.0,11259.0,991.0,74.4,1.3,633.0,26.13,208.8
2022-04-13,13.0,4.0,2022.0,11260.0,944.0,78.6,1.9,768.0,24.28,209.2
2022-04-14,14.0,4.0,2022.0,11334.0,914.0,97.0,1.7,852.0,21.1,213.0
2022-04-15,15.0,4.0,2022.0,11385.0,984.0,90.9,1.7,672.0,22.09,211.6
2022-04-16,16.0,4.0,2022.0,11110.0,958.0,82.2,0.1,931.0,21.2,210.5
2022-04-17,17.0,4.0,2022.0,10295.0,940.0,78.5,-0.3,614.0,21.08,200.7
2022-04-18,18.0,4.0,2022.0,10655.0,927.0,76.8,0.2,1137.0,22.22,203.2
2022-04-19,19.0,4.0,2022.0,10847.0,917.0,75.5,0.1,1238.0,22.14,205.4
2022-04-20,20.0,4.0,2022.0,10751.0,0.0,78.2,2.4,565.0,8.2,201.7
2022-04-21,21.0,4.0,2022.0,11045.0,259.0,80.6,2.9,775.0,3.84,208.4
2022-04-22,22.0,4.0,2022.0,11079.0,0.0,80.6,0.6,558.0,1.15,208.9
2022-04-23,23.0,4.0,2022.0,11072.0,0.0,81.7,2.4,654.0,1.86,208.1
2022-04-24,24.0,4.0,2022.0,10984.0,0.0,83.9,2.3,720.0,1.43,206.1
2022-04-25,25.0,4.0,2022.0,11338.0,0.0,89.0,0.5,1027.0,1.05,210.9
2022-04-26,26.0,4.0,2022.0,11400.0,0.0,80.8,0.2,659.0,2.93,209.5
2022-04-27,27.0,4.0,2022.0,11317.0,19.0,83.1,2.6,796.0,2.71,214.3
2022-04-28,28.0,4.0,2022.0,11488.0,40.0,83.3,-0.4,492.0,1.04,215.6
2022-04-29,29.0,4.0,2022.0,11560.0,180.0,84.3,3.8,758.0,3.7,215.2
2022-05-01,1.0,5.0,2022.0,10905.0,0.0,75.3,-1.3,654.0,0.0,207.1
2022-05-02,2.0,5.0,2022.0,10724.0,0.0,70.2,1.8,753.0,0.0,208.3
2022-05-03,3.0,5.0,2022.0,10815.0,0.0,82.6,1.9,1647.0,0.0,202.7
2022-05-04,4.0,5.0,2022.0,9711.0,0.0,86.6,3.3,912.0,0.0,200.7
2022-05-05,5.0,5.0,2022.0,10402.0,0.0,83.8,0.0,578.0,0.0,200.4
2022-05-06,6.0,5.0,2022.0,10468.0,0.0,82.4,0.8,989.0,0.0,195.1
2022-05-07,7.0,5.0,2022.0,9765.0,0.0,78.2,-0.8,538.0,0.0,194.2
2022-05-08,8.0,5.0,2022.0,9711.0,0.0,71.9,-3.5,524.0,0.0,190.0
2022-05-09,9.0,5.0,2022.0,9746.0,0.0,49.6,-3.8,482.0,0.0,187.0
2022-05-10,10.0,5.0,2022.0,7779.0,0.0,5.4,-3.1,493.0,0.0,166.5
2022-05-11,11.0,5.0,2022.0,7070.0,0.0,-11.4,-1.1,666.0,0.0,151.7
2022-05-12,12.0,5.0,2022.0,7452.0,0.0,1.6,-0.6,867.0,0.0,161.4
2022-05-13,13.0,5.0,2022.0,8048.0,0.0,30.4,1.5,1486.0,0.5,172.9
2022-05-14,14.0,5.0,2022.0,8461.0,0.0,44.8,-1.1,564.0,0.0,180.6
2022-05-15,15.0,5.0,2022.0,8596.0,0.0,54.2,0.3,398.0,0.0,187.5
2022-05-16,16.0,5.0,2022.0,8596.0,0.0,60.8,1.4,1280.0,0.0,192.7
2022-05-17,17.0,5.0,2022.0,9308.0,0.0,70.3,0.9,824.0,0.0,195.3
2022-05-18,18.0,5.0,2022.0,9040.0,0.0,69.1,1.7,752.0,0.0,196.4
2022-05-19,19.0,5.0,2022.0,8784.0,0.0,66.0,0.9,579.0,0.0,192.2
2022-05-20,20.0,5.0,2022.0,8652.0,0.0,34.2,0.2,523.0,0.0,190.4
2022-05-21,21.0,5.0,2022.0,8831.0,0.0,34.9,-0.6,553.0,0.0,193.3
2022-05-22,22.0,5.0,2022.0,9025.0,0.0,38.0,-1.6,593.0,0.0,190.3
2022-05-23,23.0,5.0,2022.0,9844.0,0.0,47.5,2.0,746.0,0.0,207.2
2022-05-24,24.0,5.0,2022.0,9844.0,0.0,74.3,0.9,622.0,0.0,215.4
2022-05-25,25.0,5.0,2022.0,9701.0,0.0,55.0,3.6,1292.0,5.34,192.2
2022-05-26,26.0,5.0,2022.0,10520.0,0.0,73.8,1.4,793.0,0.62,210.1
